"NAME"
"Weekly BCPI"

"DESCRIPTION"
"Weekly Bank of Canada commodity price index."

"SERIES"
"id","label","description"
"W.BCPI","Weekly BCPI Total - v52673503","Weekly Bank of Canada commodity price index - Total"
"W.BCNE","Weekly BCPI Excluding Energy - v52673504","Weekly Bank of Canada commodity price index - Excluding Energy"
"W.ENER","Weekly BCPI Energy - v52673505","Weekly Bank of Canada commodity price index - Energy"
"W.MTLS","Weekly BCPI Metals and Minerals - v52673506","Weekly Bank of Canada commodity price index - Metals and Minerals"
"W.FOPR","Weekly BCPI Forestry - v52673509","Weekly Bank of Canada commodity price index - Forestry"
"W.AGRI","Weekly BCPI Agriculture - v52673507","Weekly Bank of Canada commodity price index - Agriculture"
"W.FISH","Weekly BCPI Fish - v52673508","Weekly Bank of Canada commodity price index - Fish"

"OBSERVATIONS"
"date","W.BCPI","W.BCNE","W.ENER","W.MTLS","W.FOPR","W.AGRI","W.FISH"
"2020-04-15","224.34","318.03","260.12","584.45","331.15","197.28","1087.29"
"2020-04-22","202.07","318.89","208.94","587.48","333.45","196.62","1087.29"
"2020-04-29","226.35","320.65","257.71","590.79","327.95","200.51","1087.29"
"2020-05-06","286.54","320.61","433.71","580.73","333.77","202.67","1139.09"
"2020-05-13","305.51","324.12","491.99","582.89","339.48","206.23","1152.04"
"2020-05-20","329.48","328.96","571.87","587.90","348.01","210.09","1152.04"
"2020-05-27","340.68","330.14","613.12","589.09","358.64","207.84","1152.04"
"2020-06-03","352.88","331.16","660.78","590.59","356.70","209.67","1165.66"
"2020-06-10","362.49","331.15","701.47","592.62","358.40","207.88","1174.74"
"2020-06-17","355.46","331.47","670.69","596.90","359.33","206.00","1174.74"
"2020-06-24","367.72","338.95","703.81","602.05","398.51","204.38","1174.74"
"2020-07-01","365.11","339.67","690.92","605.87","404.05","202.01","1178.53"
"2020-07-08","379.97","346.30","737.37","615.00","421.77","204.28","1193.70"
"2020-07-15","385.84","357.85","732.88","625.27","474.88","205.19","1193.70"
"2020-07-22","385.13","356.37","733.64","627.38","460.49","205.46","1193.70"
"2020-07-29","390.65","365.10","735.08","645.31","477.26","208.03","1193.70"
"2020-08-05","394.47","371.78","734.67","657.14","496.95","209.36","1168.08"
"2020-08-12","401.61","378.36","748.28","663.99","534.99","208.20","1151.00"
"2020-08-19","411.03","385.51","770.00","660.36","576.07","212.37","1151.00"
"2020-08-26","416.06","391.40","776.57","656.66","617.92","214.84","1151.00"
"2020-09-02","423.54","400.89","784.62","665.56","660.00","217.30","1202.64"
"2020-09-09","410.12","397.60","737.98","659.63","640.39","217.83","1280.09"
"2020-09-16","405.74","400.28","714.84","664.29","642.51","220.67","1280.09"
"2020-09-23","393.58","377.70","717.25","656.33","486.78","222.99","1280.09"
"2020-09-30","395.53","375.71","729.87","645.09","494.57","222.62","1280.09"
"2020-10-07","396.43","378.71","726.70","650.62","494.92","224.75","1337.37"
"2020-10-14","403.97","377.29","761.15","659.85","470.48","224.71","1337.37"
"2020-10-21","405.08","377.11","766.28","663.44","460.33","225.69","1337.37"
"2020-10-28","397.12","374.38","739.73","661.17","446.26","226.11","1337.37"
"2020-11-04","389.95","372.99","713.51","659.94","451.08","222.69","1324.44"
"2020-11-11","406.55","384.04","755.67","667.16","482.67","230.30","1315.83"
"2020-11-18","411.23","386.16","769.68","668.66","493.19","230.38","1315.83"
"2020-11-25","419.61","388.58","799.29","665.28","508.55","232.14","1315.83"
"2020-12-02","429.55","391.17","834.91","665.10","518.43","234.21","1320.49"
"2020-12-09","432.54","400.50","823.66","675.79","556.15","235.73","1327.49"
"2020-12-16","443.12","409.61","845.52","679.46","611.36","236.36","1327.49"
"2020-12-23","448.64","417.41","849.33","685.42","640.60","240.44","1327.49"
"2020-12-30","446.85","419.50","836.59","683.51","649.95","243.01","1327.49"
"2021-01-06","460.82","425.19","879.05","692.21","650.30","248.65","1356.84"
"2021-01-13","481.44","423.85","956.13","686.91","632.34","254.82","1364.18"
"2021-01-20","481.11","415.32","971.43","681.54","585.91","256.76","1364.18"
"2021-01-27","484.25","421.82","970.30","684.20","619.08","256.86","1364.18"
"2021-02-03","496.42","429.99","999.71","680.28","662.73","260.91","1380.56"
"2021-02-10","522.15","435.15","1086.15","681.93","689.05","261.90","1391.49"
"2021-02-17","537.36","442.78","1128.63","687.59","719.29","264.77","1391.49"
